,0,1,2
116,"('Contact Us\nMultimedia centre\nSuppliers', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'ul', 'li'], ['no-js', 'blur', 'top', 'rightCol', 'linkSection', 'col3'])",0,
117,"('Worldwide Presence\nBlog', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'ul', 'li'], ['no-js', 'blur', 'top', 'rightCol', 'linkSection', 'col3', 'visibleMD'])",0,
118,"('Worldwide presence', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'h3'], ['no-js', 'blur', 'top', 'rightCol', 'linkSection', 'col4'])",0,
119,"('See our worldwide presence', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'blur', 'top', 'rightCol', 'linkSection', 'col4'])",0,
120,"('See all social networks', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'blur', 'top', 'rightCol', 'socialSection', 'col1'])",0,
121,"('©CAE Inc. 2023. All rights reserved.', ['html', 'body', 'div', 'footer', 'div', 'div', 'div'], ['no-js', 'blur', 'base;flexBox', 'leftCol', 'copyright'])",0,
122,"('Legal notice  |   CAE Privacy policy  |   Cookie Policy  |   Change Cookie Settings', ['html', 'body', 'div', 'footer', 'div', 'div'], ['no-js', 'blur', 'base;flexBox', 'rightCol'])",0,
123,"('About CAE    Civil Aviation    Defense & Security    Healthcare', ['html', 'body', 'div', 'div', 'div', 'div'], ['no-js', 'blur', 'mega-burger-popup', 'mega-burger-popup-container', 'mega-burger-left'])",0,
124,"('Careers    Investors    Social responsibility    Worldwide Presence    Blog    News & Events    Multimedia centre    Suppliers    Contact Us', ['html', 'body', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'blur', 'mega-burger-popup', 'mega-burger-popup-container', 'mega-burger-right', 'mega-burger-links-block'])",0,
125,"('Français', ['html', 'body', 'div', 'div', 'div', 'div'], ['no-js', 'blur', 'mega-burger-popup', 'mega-burger-popup-container', 'mega-burger-right'])",0,
126,"('Search', ['html', 'body', 'div', 'div', 'div', 'p'], ['no-js', 'searchBar'])",0,
