,0,1,2
102,"('Hélène manages CAE’s reputation, strengthening relationships and communications with key internal and external stakeholders, worldwide.\nPrevious roles include Vice President, Public Affairs, Communications, Corporate Social Responsibility, Bombardier Aerospace; Senior Director of Public Affairs, Bombardier; and, Director of Public and Corporate Affairs, Noranda Inc./ Falconbridge Ltd. (Glencore).\nMs. Gagnon has extensive board experience as both member and chair, having served on more that 25 boards, including the Boards of the aerospace cluster in Montreal Aero Montreal, the Aerospace Industries Association of Canada, the Montreal Airports, Hydro-Quebec and the Canadian-American Business Council.\nHélène frequently speaks on topics relating to the environment, social responsibility, public policy, crisis and issue management, and social media. She has garnered 60 awards and prizes including Canada’s Most Powerful Women Top 100™ award.\nMs. Gagnon holds a degree in Civil Law and Common Law from McGill\xa0 and a Master’s degree in Public Administration and Public Policy from the London School of Economics. She is a member of the Québec Bar and is Accredited in Public Relations (APR).', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-bio'])",100,o
103,"('Philippe Perey, P. Eng.', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker'])",100,o
104,"('Head of Technology, Defence and Security, CAE', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-role'])",100,o
105,"('View profile    X', ['html', 'body', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta'])",0,
106,"('Product Demonstration', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'conferences'])",100,o
107,"('CAE Trax Academy – Pilot training continuum', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'popup-title-2'])",100,o
108,"('Conference Presentation', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'conferences'])",100,o
109,"('Digital technologies and innovations in training', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'popup-title-2'])",100,o
110,"('Close X', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block'])",0,
111,"('Philippe Perey, P. Eng.', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'speaker-popup-name'])",100,o
112,"('Head of Technology, Defence and Security, CAE', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'popup-speaker-role'])",100,o
113,"('Philippe is   Head of Technology  for the Defence & Security Group at CAE. In this capacity, Philippe ensures alignment of the business unit’s R&D innovation pipeline to the needs of its customers across its core markets of Air, Land and Naval Systems training.\nAn over 30-year veteran in simulation and training, Philippe has held positions including Senior Director of Global Business Development, Chief Engineer and Airbus A350 Program Director, Director of Synthetic Environment Engineering and Director of Engineering for Visual Systems.\xa0 In these roles Philippe has helped define the strategic technology evolution of CAE’s products, has lead development of visual systems and of synthetic environment such as common database (CDB) technologies, image generators and instructor/operator systems.\nPhilippe has a Bachelor’s degree in Electrical Engineering from the Technical University of Nova Scotia (TUNS), is a member of the Quebec Order of Engineers, is a member of the I/ITSEC sub-committee on Policy and Standards, and is also a member of the Board of Directors of the IMAGE Society.', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-bio'])",100,o
114,"('Captain Chris Ranganathan', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker'])",100,o
115,"('Chief Learning Officer', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-role'])",100,o
116,"('View profile    X', ['html', 'body', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta'])",0,
117,"('Podcast', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'conferences'])",100,o
118,"('COVID-19 and new perspectives on training – thoughts from CAE leadership in Civil, Defence and Healthcare', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'popup-title-2'])",100,o
119,"('Close X', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block'])",0,
120,"('Captain Chris Ranganathan', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'speaker-popup-name'])",100,o
121,"('Chief Learning Officer', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'popup-speaker-role'])",100,o
122,"('An experienced pilot, Chris has been involved in pilot training and training management for over 20 years, in an aviation career spanning more than 30 years.\nDuring his career, he has been instrumental in the introduction of innovative training concepts and programs at several airlines. Immediately prior to joining CAE, Chris was Vice President Operations Training at Etihad Airways, where he was responsible for the introduction of EBT on all types and the implementation of MPL cadet pilot training that used the Embraer Phenom in the Basic phase of the program.\nIn his current role, he is responsible for leading CAE’s Civil Aviation Learning Strategy and Services team, including Regulatory Affairs, Training Standards, Aviation Safety and MPL training programs.\nA CAT Magazine Pioneer award winner in 2018, Chris holds a Masters Degree in Aviation Management and is a Fellow of the Royal Aeronautical Society.', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-bio'])",100,o
123,"('James Rapp CB', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker'])",100,o
124,"('Director Global Naval Market Development, CAE Defence & Security', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-role'])",100,o
125,"('View profile    X', ['html', 'body', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta'])",0,
126,"('Product Demonstration', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'conferences'])",100,o
127,"('Naval training solutions', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'popup-title-2'])",100,o
128,"('Close X', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block'])",0,
129,"('James Rapp CB', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'speaker-popup-name'])",100,o
130,"('Director Global Naval Market Development, CAE Defence & Security', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'popup-speaker-role'])",100,o
131,"(""James Rapp is Director Global Naval Market Development for CAE's Defence and Security business unit; he is attached to the CAE UK office in Burgess Hill, West Sussex.\xa0 James is responsible for the development and implementation of CAE’s global strategy in the naval domain, and developing its naval market.\xa0 In this capacity, he supports CAE’s worldwide naval sales, marketing and business development activities.\nHis first career was in the United Kingdom’s Royal Navy, retiring as a Rear Admiral.\xa0 In his last appointment, he was Director General for the spectacular programme of events to mark the 200th anniversary of the Battle of Trafalgar.\xa0 Before that, he was Flag Officer Sea Training and responsible for the operational sea training of all the Royal Navy’s ships, submarines and auxiliaries, and ships from 19 other foreign navies.\nEarlier in his career, he served in the Fleet Air Arm, spending 6 years flying as an Observer in anti-submarine Sea King helicopters. \xa0 He commanded four ships including three Type 22 frigates: HMS BRAZEN, during the first Gulf War; HMS BRILLIANT, when undertaking UN embargo operations against the former Yugoslavia, and HMS CORNWALL, as Captain of the Second Frigate Squadron.\xa0 He also served twice in the UK Ministry of Defence in the Directorate of Navy Plans and twice on the staff of the Commander\xa0in Chief Fleet."", ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-bio'])",100,o
132,"('Marc-Olivier Sabourin', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker'])",100,o
133,"('Vice President Global Defence & Security', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-role'])",100,o
134,"('View profile    X', ['html', 'body', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta'])",0,
135,"('A Discussion with CAE D&S Executive Leadership', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'popup-title-2'])",100,o
136,"('Close X', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block'])",0,
137,"('Marc-Olivier Sabourin', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'speaker-popup-name'])",100,o
138,"('Vice President Global Defence & Security', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'popup-speaker-role'])",100,o
139,"(""Marc-Olivier was appointed Vice President Global Defence & Security in October 2019. In this role Marc-Olivier has overall responsibility for CAE’s Defence business outside of the USA and South America. Heading a team around the globe, Marc-Olivier executes CAE’s strategy to offer best in class training and mission systems integration capabilities to militaries from more than 40 nations.\nPrior to his current nomination, Marc-Olivier was accountable for CAE's Defense & Security business in the Europe & Africa region. Previously, Marc-Olivier was responsible for CAE Operations within the Europe, Middle-East and Africa region and he managed CAE’s production sites in Hungary and United Kingdom in addition to the German office and all the activities executed in the Canadian headquarters for customers of the EMEA region.\nMarc-Olivier has a Bachelor of Engineering degree from McGill University and an MBA degree from HEC University. Marc-Olivier has received numerous recognitions for his work and published articles."", ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-bio'])",100,o
140,"('Phillip Winser', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker'])",100,o
141,"('Integrated Product Team Lead', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-role'])",100,o
142,"('View profile    X', ['html', 'body', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta'])",0,
143,"('Product Demonstration', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'conferences'])",100,o
144,"('CAE Medallion MR e-Series Visual System', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'popup-title-2'])",100,o
145,"('Close X', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block'])",0,
146,"('Phillip Winser', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'speaker-popup-name'])",100,o
147,"('Integrated Product Team Lead', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'popup-speaker-role'])",100,o
148,"('Phillip joined CAE in June of 2017 as a member of the Ken Patrick Engineering Leadership program (CAE’s two-year program provides high-potential engineering candidates exposure to several engineering specialties via special assignment and mentoring) having earned a B.Sc. Engineering,   cum laude  from Trinity College, Hartford. During the Ken Patrick program, Phillip has fulfilled multiple roles including integration Specialist for AW169 and AW609 simulation platforms, Continuous Improvement Specialist in the Hardware Engineering department, and Product Specialist for the Medallion MR e-Series. Phillip led a team to deliver a 225-degree version of the Medallion MR e-Series for I/ITSEC 2019, where he served as primary product ambassador. \xa0\xa0Currently, Phillip leads an Integrated Product Team (IPT) working on the CAEAir1, CAE’s emergency ventilator designed to help in the fight against COVID-19. As IPT lead, Phillip coordinates and manages a diverse team of engineering and sourcing representatives to ensure the successful, and speedy, completion of the CAEAir1 project.', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-bio'])",100,o
149,"('Heidi R. Wood', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker'])",100,o
150,"('Interim Group President, Defence & Security Executive Vice‐President, Business Development & Growth Initiatives', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-role'])",100,o
151,"('View profile    X', ['html', 'body', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta'])",0,
152,"('A Discussion with CAE D&S Executive Leadership', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'popup-left-side', 'popup-title-2'])",100,o
153,"('Close X', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block'])",0,
154,"('Heidi R. Wood', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'speaker-popup-name'])",100,o
155,"('Interim Group President, Defence & Security Executive Vice‐President, Business Development & Growth Initiatives', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-header', 'div-block-3', 'popup-speaker-role'])",100,o
156,"('Heidi was appointed Executive Vice‐President, Business Development & Growth Initiatives in May 2020, and recently named interim Group President, Defence & Security. Her primary focus at CAE is to identify and drive new avenues of growth across CAE. Heidi plays a leadership role in the development of a data and advanced analytics strategy for CAE as well as creating an overarching Artificial Intelligence (AI) strategy focusing on both productivity and strategic AI efforts.\nHeidi has over 25 years’ experience analyzing, creating and driving strategic growth in the Aerospace and Defence industry and has been recognized for her dynamic leadership, driving transformation and creating value for numerous Fortune 500 companies.\nPrior to CAE, Heidi spent several years at L3 Technologies as Senior Vice President (SVP) of Corporate Strategy & Technology, responsible for five functions: Engineering/Technology, Mergers & Acquisitions, Communications, Investor Relations, and Strategy.\xa0 Before L3, Heidi was SVP, Corporate Strategy at Spirit AeroSystems and prior to Spirit, Heidi served as Managing Director at Morgan Stanley and was a leading Wall Street analyst for two decades.\nHeidi is an honours graduate with a Bachelor of Arts from Brown University', ['html', 'body', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['section;agenda', 'w-container', 'speakers-block', 'speaker-pod', 'speaker-meta', 'speaker-popup', 'popup-block', 'speaker-popup-block', 'popup-bio'])",100,o
157,"('CAE 2020. All rights reserved. \xa0| CAE Privacy policy', ['html', 'body', 'footer', 'div', 'div', 'div'], ['footer', 'w-container', 'footer-block', 'copyright-privacy'])",0,
