,0,1,2
68,"('Latest Insights & News', ['html', 'body', 'div', 'main', 'div', 'div', 'article', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h2'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'paragraph;paragraph--type--dynamic-content;paragraph--view-mode--default', 'views--latest-insights', 'container', 'row', 'col;text-align-center'])",0,
69,"('20 Nov 2023\nStories\nKBR’s CEO Award for HSSE Excellence', ['html', 'body', 'div', 'main', 'div', 'div', 'article', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'paragraph;paragraph--type--dynamic-content;paragraph--view-mode--default', 'views--latest-insights', 'container', 'row;d-flex;justify-content-center', 'col-9;insight-news-col', 'insight-news-parent', 'insight-news-content'])",0,
70,"('Read More', ['html', 'body', 'div', 'main', 'div', 'div', 'article', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'paragraph;paragraph--type--dynamic-content;paragraph--view-mode--default', 'views--latest-insights', 'container', 'row;d-flex;justify-content-center', 'col-9;insight-news-col', 'insight-news-parent', 'insight-news-read-more-container'])",0,
71,"('21 Nov 2023\nPress Release\nKBR Wins Gold in 2023 Viddy Awards', ['html', 'body', 'div', 'main', 'div', 'div', 'article', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'paragraph;paragraph--type--dynamic-content;paragraph--view-mode--default', 'views--latest-insights', 'container', 'row;d-flex;justify-content-center', 'col-9;insight-news-col', 'insight-news-parent', 'insight-news-content'])",0,
72,"('Read More', ['html', 'body', 'div', 'main', 'div', 'div', 'article', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'paragraph;paragraph--type--dynamic-content;paragraph--view-mode--default', 'views--latest-insights', 'container', 'row;d-flex;justify-content-center', 'col-9;insight-news-col', 'insight-news-parent', 'insight-news-read-more-container'])",0,
73,"('20 Jul 2023\nThought Leadership\nKBR Recognized Globally as a Great Workplace', ['html', 'body', 'div', 'main', 'div', 'div', 'article', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'paragraph;paragraph--type--dynamic-content;paragraph--view-mode--default', 'views--latest-insights', 'container', 'row;d-flex;justify-content-center', 'col-9;insight-news-col', 'insight-news-parent', 'insight-news-content'])",0,
74,"('Read More', ['html', 'body', 'div', 'main', 'div', 'div', 'article', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'paragraph;paragraph--type--dynamic-content;paragraph--view-mode--default', 'views--latest-insights', 'container', 'row;d-flex;justify-content-center', 'col-9;insight-news-col', 'insight-news-parent', 'insight-news-read-more-container'])",0,
75,"('View all News & Insights', ['html', 'body', 'div', 'main', 'div', 'div', 'article', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'paragraph;paragraph--type--dynamic-content;paragraph--view-mode--default', 'views--latest-insights', 'container', 'row', 'col;text-align-center'])",0,
76,"('Welcome to KBR.com\nPlease select your preferred language.', ['html', 'body', 'div', 'main', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'block', 'block__content', 'content-wrapper'])",0,
77,"('简体中文\nEnglish (US)\nEnglish (AU)\nEnglish (UK)', ['html', 'body', 'div', 'main', 'div', 'div', 'div', 'div', 'div', 'div', 'ul', 'li'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'page-6', 'block', 'block__content', 'content-wrapper'])",0,
78,"('NYSE: KBR', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'row', 'col-4', 'footer__stockfeed', 'stockfeed--top'])",0,
79,"('Pricing delayed 20 minutes.', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'p'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'row', 'col-4', 'footer__stockfeed', 'stockfeed--bottom'])",0,
80,"('Join Our Newsletter', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'form', 'div', 'h3'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'footer__center', 'row;justify-content-between', 'col-5', 'footer__webform', 'webform-ajax-form-wrapper', 'webform-submission-form;webform-submission-add-form;webform-submission-kbr-newsletter-form;webform-submission-kbr-newsletter-add-form;webform-submission-kbr-newsletter-node-6-form;webform-submission-kbr-newsletter-node-6-add-form;js-webform-details-toggle;webform-details-toggle', 'js-form-item;form-item;js-form-type-webform-markup;form-item-form-heading;js-form-item-form-heading;form-no-label'])",0,
81,"('Keep up with the latest from KBR.', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'form', 'div', 'p'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'footer__center', 'row;justify-content-between', 'col-5', 'footer__webform', 'webform-ajax-form-wrapper', 'webform-submission-form;webform-submission-add-form;webform-submission-kbr-newsletter-form;webform-submission-kbr-newsletter-add-form;webform-submission-kbr-newsletter-node-6-form;webform-submission-kbr-newsletter-node-6-add-form;js-webform-details-toggle;webform-details-toggle', 'js-form-item;form-item;js-form-type-webform-markup;form-item-form-heading;js-form-item-form-heading;form-no-label'])",0,
82,"('Company', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h4'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'footer__center', 'row;justify-content-between', 'col-7', 'row', 'col-4', 'footer__menu', 'style-as-h6'])",0,
83,"('Press Resources\nSpecial Immigration Visa (SIV) Applicants\nEmployment', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'ul', 'li'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'footer__center', 'row;justify-content-between', 'col-7', 'row', 'col-4', 'footer__menu'])",0,
84,"('Legal', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h4'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'footer__center', 'row;justify-content-between', 'col-7', 'row', 'col-4', 'footer__menu', 'style-as-h6'])",0,
85,"('Accessibility\nPrivacy Policy\nTerms of Use', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'ul', 'li'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'footer__center', 'row;justify-content-between', 'col-7', 'row', 'col-4', 'footer__menu'])",0,
86,"('Privacy', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h4'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'footer__center', 'row;justify-content-between', 'col-7', 'row', 'col-4', 'footer__menu', 'style-as-h6'])",0,
87,"('Contracts\nEmployee Tools\nSuppliers\nSitemap', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'ul', 'li'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'footer__center', 'row;justify-content-between', 'col-7', 'row', 'col-4', 'footer__menu'])",0,
88,"('© 2023 KBR Inc. All rights reserved.', ['html', 'body', 'div', 'footer', 'div', 'div', 'div', 'div', 'p'], ['page-type-landing-page;homepage', 'dialog-off-canvas-main-canvas', 'container', 'row;align-items-end', 'col-8', 'footer__copyright-social-media', 'copyright;small;mobile-hide'])",0,
89,"('Cookie Policy', ['html', 'body', 'div'], ['page-type-landing-page;homepage'])",0,
